frame,track_id,label,x1,y1,x2,y2,confidence
50,2,person,831,48,872,130,0.8673331141471863
50,3,person,698,277,769,429,0.898643434047699
50,4,person,1081,63,1129,124,0.8430315852165222
50,5,person,1032,0,1063,45,0.7549811601638794
50,6,person,905,1,935,50,0.7920006513595581
50,21,racket,740,314,777,343,0.7168882489204407
50,52,person,1064,0,1091,26,0.29259341955184937
50,12,person,1188,38,1215,99,0.5621782541275024
50,11,person,0,448,11,481,0.2786259949207306
51,1,person,758,637,852,795,0.5869055390357971
51,2,person,832,48,873,130,0.8705366849899292
51,3,person,697,277,769,429,0.9028716683387756
51,4,person,1081,61,1129,124,0.8454548120498657
51,5,person,1032,0,1063,45,0.7528868913650513
51,6,person,905,0,935,51,0.8034046292304993
51,21,racket,739,315,776,345,0.7160251140594482
51,52,person,1064,0,1090,26,0.35510849952697754
51,12,person,1189,38,1216,99,0.4849586486816406
51,11,person,0,448,11,481,0.27911055088043213
51,57,racket,816,755,858,792,0.36861342191696167
51,58,person,745,636,865,881,0.38681933283805847
52,1,person,757,644,848,794,0.5648090243339539
52,2,person,833,47,874,129,0.8533153533935547
52,3,person,696,277,769,429,0.9045711159706116
52,4,person,1080,59,1129,124,0.8502538800239563
52,5,person,1032,0,1063,45,0.7573232054710388
52,6,person,906,0,936,51,0.802679717540741
52,21,racket,739,315,776,345,0.725640058517456
52,52,person,1064,0,1090,26,0.397342324256897
52,12,person,1191,38,1218,99,0.3369862735271454
52,11,person,0,448,11,481,0.27546194195747375
52,57,racket,823,755,861,789,0.43027636408805847
52,58,person,741,641,863,890,0.4132690131664276
53,1,person,755,650,844,793,0.45718416571617126
53,2,person,835,47,874,129,0.8414587378501892
53,3,person,695,277,769,429,0.9035546779632568
53,4,person,1080,58,1130,124,0.8476744294166565
53,5,person,1032,0,1063,45,0.7658494710922241
53,6,person,907,1,937,50,0.724999725818634
53,21,racket,738,315,776,345,0.7371792197227478
53,52,person,1063,0,1089,26,0.5129282474517822
53,12,person,1192,38,1220,100,0.6371110677719116
53,11,person,0,448,11,481,0.27137255668640137
53,57,racket,822,755,861,790,0.6847807765007019
53,58,person,744,649,868,901,0.4164807200431824
53,8,person,1220,40,1247,103,0.482902854681015
54,1,person,752,657,840,793,0.39748290181159973
54,2,person,836,47,875,128,0.8509700298309326
54,3,person,695,277,769,429,0.9052128791809082
54,4,person,1080,57,1130,124,0.8529220819473267
54,5,person,1032,0,1062,45,0.7540443539619446
54,6,person,909,5,937,51,0.6848956942558289
54,21,racket,737,316,775,345,0.7191269397735596
54,52,person,1062,0,1087,26,0.4678628742694855
54,12,person,1193,37,1221,101,0.7174745798110962
54,11,person,0,448,11,481,0.26320111751556396
54,57,racket,820,755,858,789,0.7978944182395935
54,58,person,737,656,859,905,0.5783572196960449
54,8,person,1219,39,1247,103,0.6086435914039612
55,1,person,752,663,838,793,0.3985511362552643
55,2,person,838,47,876,127,0.8019738793373108
55,3,person,695,277,769,429,0.9034042358398438
55,4,person,1079,56,1130,125,0.8517680764198303
55,5,person,1031,0,1062,45,0.7461094260215759
55,6,person,909,2,938,51,0.719335675239563
55,21,racket,737,316,776,347,0.6409010887145996
55,52,person,1060,0,1085,26,0.4020005762577057
55,12,person,1194,37,1222,102,0.6845980882644653
55,11,person,0,448,11,481,0.2676170766353607
55,57,racket,819,755,857,790,0.7225237488746643
55,58,person,742,663,862,906,0.5960825681686401
55,8,person,1219,38,1246,104,0.4623846411705017
56,1,person,750,670,836,794,0.3347264230251312
56,2,person,840,47,877,126,0.8412579894065857
56,3,person,694,277,770,429,0.9022856950759888
56,4,person,1079,55,1130,125,0.8484398722648621
56,5,person,1031,0,1062,45,0.7515715956687927
56,6,person,910,1,939,52,0.74789959192276
56,21,racket,735,316,776,349,0.7001889944076538
56,52,person,1059,0,1083,27,0.3528349697589874
56,12,person,1194,37,1222,101,0.6134621500968933
56,11,person,0,448,11,481,0.27051445841789246
56,57,racket,818,755,857,790,0.7537336945533752
56,58,person,737,669,855,906,0.6323879957199097
56,8,person,1219,39,1245,105,0.34625163674354553
56,15,person,187,170,222,229,0.4843078851699829
57,2,person,842,47,878,126,0.8604526519775391
57,3,person,694,277,770,429,0.9027335047721863
57,4,person,1079,54,1130,125,0.8445420265197754
57,5,person,1030,0,1061,45,0.7602574825286865
57,6,person,912,0,941,52,0.7870636582374573
57,21,racket,735,317,776,349,0.700687825679779
57,52,person,1058,0,1082,27,0.372731477022171
57,12,person,1194,38,1222,100,0.49661675095558167
57,11,person,0,448,11,481,0.2715606987476349
57,57,racket,814,752,856,790,0.726263165473938
57,58,person,734,676,849,906,0.7902348041534424
57,15,person,188,169,223,230,0.5270418524742126
58,2,person,844,47,879,126,0.8514251708984375
58,3,person,694,277,770,429,0.9007291793823242
58,4,person,1080,53,1130,125,0.8420085906982422
58,5,person,1029,0,1059,44,0.7647327780723572
58,6,person,913,0,941,51,0.7763367295265198
58,21,racket,736,317,777,349,0.6727403998374939
58,52,person,1057,0,1080,27,0.4780755937099457
58,11,person,0,448,11,481,0.2700633108615875
58,57,racket,811,750,854,790,0.6928171515464783
58,58,person,730,681,843,906,0.7243853807449341
58,15,person,189,169,224,228,0.4594080448150635
59,2,person,847,47,882,125,0.8340084552764893
59,3,person,694,277,771,429,0.898568332195282
59,4,person,1080,53,1131,125,0.8503512740135193
59,5,person,1028,0,1057,44,0.7257953882217407
59,6,person,914,0,941,52,0.7424612641334534
59,21,racket,736,317,777,349,0.6747779250144958
59,52,person,1056,0,1079,27,0.47516506910324097
59,11,person,0,448,11,481,0.2740444540977478
59,57,racket,805,751,848,791,0.5185344815254211
59,58,person,725,683,838,907,0.5380316376686096
59,15,person,191,168,226,228,0.28369784355163574
59,1,person,741,682,823,794,0.460052490234375
60,2,person,849,47,885,125,0.8459150791168213
60,3,person,694,277,771,429,0.8986918330192566
60,4,person,1080,52,1131,125,0.8533596396446228
60,5,person,1027,0,1056,44,0.7292784452438354
60,6,person,915,0,942,52,0.7384128570556641
60,21,racket,736,317,776,349,0.6862070560455322
60,52,person,1055,0,1078,28,0.502720832824707
60,11,person,0,448,11,481,0.28542283177375793
60,57,racket,797,755,836,792,0.515889048576355
60,58,person,721,678,836,907,0.7449406981468201
60,15,person,193,168,228,228,0.305704802274704
61,2,person,851,47,887,124,0.8081821203231812
61,3,person,693,277,771,429,0.8988050818443298
61,4,person,1081,52,1132,125,0.8564566969871521
61,5,person,1026,0,1054,44,0.7185007333755493
61,6,person,915,0,941,52,0.6969567537307739
61,21,racket,736,317,777,349,0.7103080749511719
61,52,person,1054,0,1076,27,0.43399083614349365
61,11,person,0,448,11,481,0.28329357504844666
61,58,person,716,669,836,908,0.6651017665863037
61,65,person,65,428,160,534,0.31831926107406616
62,2,person,854,47,891,125,0.8438434600830078
62,3,person,693,277,771,429,0.8969212770462036
62,4,person,1082,51,1133,125,0.8573008179664612
62,5,person,1025,0,1053,44,0.7304417490959167
62,6,person,916,0,942,52,0.669343113899231
62,21,racket,736,317,777,349,0.6405954957008362
62,52,person,1054,0,1075,27,0.4290008842945099
62,11,person,0,448,11,481,0.2832760512828827
62,58,person,712,661,837,910,0.6214209794998169
62,65,person,65,428,160,534,0.3097946047782898
63,2,person,856,47,893,125,0.8373274207115173
63,3,person,693,277,771,429,0.8962242603302002
63,4,person,1083,51,1134,125,0.859687089920044
63,5,person,1024,0,1051,44,0.7223373055458069
63,6,person,917,0,942,52,0.6942094564437866
63,21,racket,737,317,778,349,0.6927591562271118
63,52,person,1053,0,1074,27,0.3935588002204895
63,11,person,0,448,11,481,0.2797403037548065
63,58,person,706,649,838,914,0.7604749202728271
63,65,person,64,427,160,534,0.31048282980918884
63,8,person,1209,37,1235,102,0.46240881085395813
63,12,person,1193,37,1220,97,0.3037537932395935
64,2,person,856,47,895,125,0.7789997458457947
64,3,person,693,277,771,429,0.8948912024497986
64,4,person,1084,50,1136,124,0.8531215190887451
64,5,person,1024,0,1050,44,0.7353694438934326
64,6,person,918,0,942,52,0.7020995020866394
64,21,racket,737,317,778,349,0.7277585864067078
64,52,person,1052,0,1073,27,0.49911653995513916
64,11,person,0,448,11,481,0.2813292145729065
64,58,person,702,636,839,916,0.7968123555183411
64,65,person,64,427,160,534,0.2976383864879608
64,8,person,1206,37,1232,102,0.3360482156276703
65,2,person,857,47,896,125,0.7404425740242004
65,3,person,693,277,771,429,0.8937311768531799
65,4,person,1087,50,1138,124,0.8498814105987549
65,5,person,1023,0,1049,44,0.7361226677894592
65,6,person,918,0,943,53,0.733385443687439
65,21,racket,738,317,778,348,0.7373375296592712
65,52,person,1051,0,1072,27,0.4918270409107208
65,11,person,0,448,11,481,0.286394327878952
65,58,person,700,623,841,915,0.7749877572059631
65,65,person,64,427,160,534,0.29531922936439514
65,8,person,1205,37,1231,102,0.27176541090011597
65,73,person,394,73,423,127,0.31181955337524414
65,12,person,1195,36,1225,100,0.3277739882469177
66,2,person,858,47,897,125,0.6140820980072021
66,3,person,693,277,771,429,0.893305242061615
66,4,person,1089,49,1140,124,0.8357143402099609
66,5,person,1023,0,1048,44,0.742706298828125
66,6,person,919,0,943,53,0.7459040880203247
66,21,racket,738,317,778,348,0.7510996460914612
66,52,person,1051,0,1072,27,0.5308025479316711
66,11,person,0,448,11,481,0.30509963631629944
66,58,person,699,614,841,913,0.7504773736000061
66,65,person,64,427,160,534,0.2772485613822937
66,73,person,395,72,423,127,0.32471492886543274
66,12,person,1196,37,1227,102,0.5340533256530762
67,2,person,858,47,898,125,0.5900833010673523
67,3,person,693,277,771,429,0.8928593993186951
67,4,person,1091,49,1141,124,0.8445934057235718
67,5,person,1022,0,1047,44,0.7148249745368958
67,6,person,919,0,943,53,0.7580753564834595
67,21,racket,739,317,778,348,0.7471933960914612
67,52,person,1050,0,1071,26,0.5448890328407288
67,11,person,0,449,11,481,0.306189626455307
67,58,person,692,612,835,912,0.7735973000526428
67,65,person,64,427,160,534,0.2735177278518677
67,73,person,395,73,423,127,0.26241567730903625
67,12,person,1196,37,1227,102,0.438920795917511
68,2,person,854,47,893,125,0.6806051135063171
68,3,person,693,277,772,429,0.8930479288101196
68,4,person,1092,49,1142,124,0.8573746085166931
68,5,person,1021,0,1046,44,0.7036144137382507
68,6,person,920,0,943,53,0.7435235381126404
68,21,racket,739,317,778,348,0.7631464004516602
68,52,person,1048,0,1070,26,0.49633997678756714
68,11,person,0,449,11,481,0.3131163418292999
68,58,person,687,624,825,908,0.7313802242279053
68,65,person,65,427,160,534,0.2820574939250946
68,73,person,395,73,423,128,0.2706739008426666
69,2,person,857,47,896,125,0.85860675573349
69,3,person,693,277,772,429,0.8933641314506531
69,4,person,1093,49,1142,124,0.8649894595146179
69,5,person,1021,0,1045,44,0.7142350673675537
69,6,person,921,0,944,53,0.8120339512825012
69,21,racket,739,317,778,348,0.7629823088645935
69,52,person,1046,0,1069,27,0.5829933881759644
69,11,person,0,449,11,481,0.3097943067550659
69,58,person,665,634,805,907,0.7449923157691956
69,65,person,65,427,160,534,0.2964335083961487
69,73,person,395,73,423,128,0.29830309748649597
69,12,person,1194,37,1226,103,0.3858863115310669
70,2,person,858,47,898,124,0.8755149245262146
70,3,person,693,277,772,429,0.8938462734222412
70,4,person,1094,49,1143,124,0.8561391234397888
70,5,person,1020,0,1044,44,0.7350330352783203
70,6,person,921,0,945,53,0.795282244682312
70,21,racket,739,317,779,347,0.7669365406036377
70,52,person,1046,0,1069,27,0.5366737246513367
70,11,person,0,449,11,481,0.30538368225097656
70,58,person,651,656,791,906,0.5855377316474915
70,65,person,65,427,160,534,0.2998625934123993
70,73,person,395,73,423,128,0.2869608402252197
70,12,person,1193,36,1226,103,0.49066951870918274
71,2,person,860,46,899,124,0.8706992864608765
71,3,person,694,277,772,429,0.8930109143257141
71,4,person,1094,49,1143,124,0.858194887638092
71,5,person,1019,0,1044,44,0.7198585271835327
71,6,person,922,0,945,53,0.7388137578964233
71,21,racket,739,318,779,347,0.7534659504890442
71,52,person,1044,0,1068,27,0.45748770236968994
71,11,person,0,449,11,481,0.30608832836151123
71,58,person,647,658,796,905,0.5449008345603943
71,65,person,65,427,160,534,0.3091646730899811
71,73,person,395,73,423,128,0.27465105056762695
71,12,person,1192,36,1226,103,0.5842287540435791
71,76,person,600,661,844,793,0.4142116606235504
72,2,person,860,46,900,123,0.861464262008667
72,3,person,694,277,772,429,0.8923301100730896
72,4,person,1095,49,1144,125,0.860059380531311
72,5,person,1019,0,1044,44,0.7537844777107239
72,6,person,923,0,946,53,0.6979444622993469
72,21,racket,739,318,779,347,0.7318233251571655
72,52,person,1043,0,1068,27,0.47525250911712646
72,11,person,0,449,11,481,0.30379533767700195
72,58,person,666,651,827,904,0.5840304493904114
72,65,person,65,427,160,534,0.2909517288208008
72,12,person,1191,35,1226,103,0.6272280216217041
72,76,person,620,651,882,794,0.3894199728965759
73,2,person,862,46,901,123,0.8474349975585938
73,3,person,694,277,772,429,0.8930907845497131
73,4,person,1096,49,1146,125,0.8594386577606201
73,5,person,1018,0,1043,44,0.7319510579109192
73,6,person,924,0,947,53,0.6631955504417419
73,21,racket,739,318,779,348,0.7129456996917725
73,52,person,1041,0,1067,27,0.3932355046272278
73,11,person,0,449,11,481,0.30450692772865295
73,58,person,673,644,842,895,0.547028124332428
73,65,person,65,427,160,534,0.2844259440898895
73,12,person,1193,35,1227,100,0.5358930826187134
73,76,person,626,642,904,793,0.37834861874580383
74,2,person,864,46,902,123,0.8353399038314819
74,3,person,694,277,772,430,0.8908306956291199
74,4,person,1097,49,1147,125,0.8601285815238953
74,5,person,1016,0,1042,44,0.664611279964447
74,6,person,924,0,947,53,0.6369075179100037
74,21,racket,739,318,779,348,0.7071765065193176
74,52,person,1039,0,1065,27,0.44671884179115295
74,11,person,0,449,11,481,0.30539360642433167
74,58,person,668,617,853,887,0.6042822003364563
74,65,person,65,427,160,534,0.2779499888420105
74,12,person,1194,35,1228,101,0.5956012010574341
74,76,person,603,613,931,794,0.4138997793197632
75,2,person,865,46,903,122,0.8262394070625305
75,3,person,694,277,772,430,0.8906407952308655
75,4,person,1098,48,1149,125,0.8721523284912109
75,5,person,1015,0,1041,44,0.7088014483451843
75,6,person,925,0,948,53,0.6608971953392029
75,21,racket,739,318,779,348,0.7183696627616882
75,52,person,1037,0,1063,27,0.5114799737930298
75,11,person,0,449,11,481,0.30731749534606934
75,58,person,661,585,859,878,0.5166531205177307
75,65,person,65,428,159,534,0.26428863406181335
75,12,person,1192,34,1227,102,0.714794397354126
76,2,person,866,46,904,122,0.8335505723953247
76,3,person,694,277,772,430,0.8915630578994751
76,4,person,1098,48,1149,125,0.8736363053321838
76,5,person,1014,0,1039,44,0.5652133822441101
76,6,person,926,0,949,53,0.5903840661048889
76,21,racket,738,318,779,349,0.7131333947181702
76,52,person,1034,0,1060,27,0.3336855471134186
76,11,person,0,449,11,481,0.3045220673084259
76,58,person,672,558,878,870,0.7529589533805847
76,65,person,65,428,159,534,0.273264616727829
76,83,racket,892,92,909,105,0.5093027353286743
76,8,person,1191,34,1218,101,0.4908594787120819
77,2,person,868,46,904,122,0.8124678134918213
77,3,person,694,277,772,430,0.8927546143531799
77,4,person,1099,48,1150,125,0.867327094078064
77,5,person,1012,0,1038,44,0.6161764860153198
77,6,person,926,0,950,53,0.48045268654823303
77,21,racket,738,318,780,350,0.7154794931411743
77,52,person,1030,0,1056,26,0.33126750588417053
77,11,person,0,449,11,481,0.303546279668808
77,58,person,691,548,892,862,0.48162052035331726
77,65,person,65,428,159,534,0.27627986669540405
77,83,racket,893,92,911,104,0.5020575523376465
77,8,person,1188,34,1216,102,0.5230250358581543
78,2,person,868,46,904,122,0.82196044921875
78,3,person,695,277,772,430,0.8918588757514954
78,4,person,1099,47,1150,125,0.8662012219429016
78,5,person,1011,1,1036,43,0.5804803371429443
78,6,person,928,0,952,54,0.5906044840812683
78,21,racket,737,318,780,351,0.6881434917449951
78,11,person,0,449,11,481,0.306615948677063
78,58,person,694,554,887,858,0.6030874848365784
78,65,person,65,428,159,534,0.2920059263706207
78,83,racket,894,91,914,105,0.5648515224456787
78,8,person,1187,34,1215,103,0.6063622236251831
78,12,person,1203,36,1237,103,0.626420259475708
79,2,person,870,46,906,122,0.8153412342071533
79,3,person,695,277,772,430,0.891224205493927
79,4,person,1099,47,1150,125,0.8747797012329102
79,5,person,1010,1,1036,43,0.5791609883308411
79,6,person,930,0,955,54,0.6545342803001404
79,21,racket,738,319,779,350,0.7343413233757019
79,11,person,0,449,11,481,0.3067321479320526
79,58,person,694,581,872,856,0.847791850566864
79,65,person,65,428,159,534,0.30162855982780457
79,83,racket,895,90,915,104,0.5641134977340698
79,8,person,1186,33,1214,104,0.6962928771972656
79,12,person,1205,36,1237,104,0.6816385984420776
80,2,person,873,45,908,122,0.7986149191856384
80,3,person,695,277,773,430,0.8949155211448669
80,4,person,1099,48,1151,125,0.8734384179115295
80,5,person,1010,1,1036,43,0.44933658838272095
80,6,person,931,1,956,54,0.5376200079917908
80,21,racket,738,319,778,350,0.7319035530090332
80,11,person,0,449,11,481,0.30495932698249817
80,58,person,697,604,862,852,0.8877240419387817
80,65,person,65,428,160,534,0.32446402311325073
80,83,racket,896,90,917,104,0.49246248602867126
80,8,person,1185,33,1213,103,0.6597347259521484
80,12,person,1206,36,1236,102,0.3864353895187378
81,2,person,875,45,911,123,0.75105881690979
81,3,person,696,277,773,430,0.8974642157554626
81,4,person,1100,48,1151,125,0.8684030771255493
81,5,person,1011,1,1038,43,0.4104827642440796
81,6,person,932,1,958,55,0.6433085203170776
81,21,racket,738,319,777,349,0.7313584685325623
81,11,person,0,449,11,481,0.30530720949172974
81,58,person,699,612,861,846,0.8809836506843567
81,65,person,65,428,160,534,0.3397692143917084
81,83,racket,897,90,917,104,0.5095704197883606
81,8,person,1183,33,1212,103,0.5847418904304504
81,12,person,1205,36,1233,98,0.5154984593391418
82,2,person,878,45,913,123,0.741767168045044
82,3,person,696,277,773,430,0.8975039720535278
82,4,person,1101,48,1152,125,0.8614610433578491
82,5,person,1010,2,1036,43,0.4407333433628082
82,6,person,932,1,958,55,0.6307520270347595
82,21,racket,738,319,776,349,0.7319742441177368
82,11,person,0,449,11,481,0.3079357445240021
82,58,person,708,614,868,840,0.889784038066864
82,65,person,65,428,160,534,0.3338802456855774
82,83,racket,896,89,918,104,0.6356240510940552
82,8,person,1182,34,1211,103,0.6328997015953064
82,12,person,1205,36,1233,97,0.4636613726615906
83,2,person,877,45,912,123,0.7696312665939331
83,3,person,697,277,774,429,0.8961049914360046
83,4,person,1102,48,1153,125,0.8471775650978088
83,5,person,1009,2,1035,43,0.5472362041473389
83,6,person,932,1,958,55,0.6510209441184998
83,21,racket,738,319,776,349,0.7068657279014587
83,11,person,0,449,11,481,0.30680546164512634
83,58,person,725,614,885,832,0.7883152961730957
83,65,person,65,428,160,534,0.3431243896484375
83,83,racket,896,89,919,105,0.6322440505027771
83,8,person,1177,33,1206,104,0.6939823031425476
83,12,person,1205,36,1232,96,0.5642427206039429
83,95,person,86,218,120,272,0.33638715744018555
83,73,person,395,74,423,126,0.2576655447483063
84,2,person,876,45,911,123,0.7679248452186584
84,3,person,698,277,774,430,0.8946904540061951
84,4,person,1103,49,1154,125,0.8645527362823486
84,5,person,1008,1,1035,43,0.6019434332847595
84,6,person,932,1,959,56,0.7386772036552429
84,21,racket,738,320,776,349,0.7316932082176208
84,11,person,0,449,11,481,0.2843067944049835
84,58,person,742,614,899,825,0.6939582228660583
84,65,person,64,425,161,534,0.3037838339805603
84,83,racket,894,88,919,106,0.5485537648200989
84,8,person,1172,33,1203,104,0.7668837308883667
84,12,person,1204,36,1231,97,0.527122437953949
84,95,person,85,218,119,271,0.3097684979438782
84,15,person,223,157,259,217,0.5395565032958984
85,2,person,876,45,910,123,0.6715030074119568
85,3,person,698,277,774,430,0.896275520324707
85,4,person,1104,50,1154,126,0.8671290278434753
85,5,person,1007,1,1034,43,0.5686275362968445
85,6,person,932,1,960,56,0.724937379360199
85,21,racket,739,320,775,348,0.693821907043457
85,11,person,0,449,12,481,0.2814025282859802
85,58,person,762,613,907,805,0.8372033834457397
85,65,person,64,425,161,534,0.29148364067077637
85,83,racket,894,88,920,107,0.35820484161376953
85,8,person,1170,33,1201,104,0.7681910395622253
85,12,person,1203,36,1231,97,0.4887944459915161
85,95,person,84,218,119,271,0.26211628317832947
85,15,person,222,153,260,216,0.4879119098186493
85,73,person,395,74,424,128,0.25608983635902405
86,2,person,883,45,917,123,0.7324815988540649
86,3,person,699,277,774,430,0.8987149596214294
86,4,person,1104,51,1154,126,0.8659011721611023
86,5,person,1006,1,1034,43,0.4506929814815521
86,6,person,934,1,961,55,0.6890694499015808
86,21,racket,742,320,776,347,0.7419021725654602
86,11,person,0,449,12,481,0.28234997391700745
86,58,person,777,613,920,798,0.8704743385314941
86,65,person,64,425,161,534,0.2801651358604431
86,8,person,1167,33,1200,104,0.7631853222846985
86,15,person,221,151,261,215,0.582857072353363
86,73,person,396,74,424,128,0.2677382230758667
87,2,person,886,45,921,123,0.7586382627487183
87,3,person,699,277,774,430,0.902224063873291
87,4,person,1103,51,1153,126,0.8741777539253235
87,5,person,1005,0,1033,43,0.6228470206260681
87,6,person,934,1,962,56,0.7070862650871277
87,21,racket,743,320,777,346,0.74741131067276
87,11,person,0,449,12,481,0.2891486883163452
87,58,person,782,612,926,796,0.8274537920951843
87,65,person,64,425,161,534,0.2639675736427307
87,8,person,1165,33,1199,104,0.798186182975769
87,15,person,223,151,262,214,0.6455584168434143
88,2,person,886,44,923,123,0.676103413105011
88,3,person,699,277,774,430,0.9032228589057922
88,4,person,1101,52,1151,126,0.8916966915130615
88,5,person,1003,0,1031,42,0.6046339869499207
88,6,person,935,1,962,56,0.670854926109314
88,21,racket,744,320,777,345,0.7327003479003906
88,11,person,0,449,12,481,0.28989607095718384
88,58,person,783,610,928,793,0.9145674109458923
88,65,person,64,425,161,534,0.2814726233482361
88,8,person,1163,33,1199,103,0.8131837844848633
88,15,person,224,151,262,212,0.6259304285049438
88,12,person,1211,36,1242,101,0.4419231414794922
89,2,person,887,44,924,123,0.7739351391792297
89,3,person,700,277,774,430,0.9018217325210571
89,4,person,1100,52,1151,126,0.901614785194397
89,5,person,1001,0,1029,42,0.5693343281745911
89,6,person,936,1,963,56,0.653082549571991
89,21,racket,744,320,777,346,0.736624538898468
89,11,person,0,449,12,481,0.2811294198036194
89,58,person,783,608,930,792,0.9236304759979248
89,65,person,64,425,161,534,0.3056612014770508
89,8,person,1161,33,1198,103,0.8359823226928711
89,15,person,225,151,263,212,0.7223914265632629
89,12,person,1212,36,1243,99,0.365680068731308
90,2,person,886,44,925,123,0.8529829382896423
90,3,person,701,276,775,430,0.8956011533737183
90,4,person,1099,51,1150,126,0.9062433242797852
90,5,person,1001,0,1029,43,0.5285451412200928
90,6,person,937,1,964,56,0.6733537316322327
90,21,racket,745,320,778,345,0.6216374039649963
90,11,person,0,449,12,481,0.284187376499176
90,58,person,783,605,935,792,0.9128407835960388
90,65,person,64,425,161,534,0.279217928647995
90,8,person,1159,33,1198,103,0.8413329720497131
90,15,person,227,151,264,212,0.7203262448310852
90,12,person,1210,36,1240,98,0.3552960157394409
91,2,person,886,44,925,123,0.867668092250824
91,3,person,701,276,774,430,0.8939567804336548
91,4,person,1098,51,1150,126,0.9034379124641418
91,5,person,1001,1,1029,42,0.3995107114315033
91,6,person,939,1,966,56,0.6597179174423218
91,21,racket,745,319,778,345,0.6310134530067444
91,11,person,0,449,12,481,0.28541991114616394
91,58,person,792,601,951,793,0.9091786742210388
91,65,person,65,426,161,534,0.3583451509475708
91,8,person,1158,33,1198,103,0.8337255716323853
91,15,person,228,151,265,211,0.706591010093689
91,12,person,1209,36,1239,98,0.5485541224479675
92,2,person,886,44,925,123,0.871894896030426
92,3,person,701,276,774,430,0.8976320028305054
92,4,person,1099,50,1150,125,0.8962430953979492
92,5,person,1002,5,1027,42,0.4074917137622833
92,6,person,940,1,968,56,0.7255288362503052
92,21,racket,746,319,778,343,0.6039455533027649
92,11,person,0,449,12,482,0.2847205698490143
92,58,person,796,597,961,793,0.9193565249443054
92,65,person,65,426,161,534,0.3638792932033539
92,8,person,1157,33,1198,103,0.8319988250732422
92,15,person,229,151,267,211,0.5629085898399353
92,12,person,1210,36,1240,97,0.6182515025138855
93,2,person,885,44,925,123,0.8722034692764282
93,3,person,702,276,775,430,0.8983429670333862
93,4,person,1099,49,1150,123,0.877534806728363
93,5,person,1002,8,1027,43,0.3775334060192108
93,6,person,941,1,970,57,0.6373761296272278
93,21,racket,747,319,779,343,0.5750991702079773
93,11,person,0,449,12,481,0.28395789861679077
93,58,person,807,593,979,792,0.8875311613082886
93,65,person,65,426,161,534,0.36550432443618774
93,8,person,1155,32,1197,103,0.8119294047355652
93,15,person,230,151,268,211,0.3489914834499359
93,12,person,1207,36,1237,98,0.5192932486534119
93,110,racket,747,319,778,353,0.4394941031932831
94,2,person,885,43,926,123,0.8657955527305603
94,3,person,703,276,774,430,0.8967383503913879
94,4,person,1097,49,1147,121,0.8785780668258667
94,6,person,942,2,972,58,0.64165860414505
94,21,racket,746,318,780,344,0.5674490928649902
94,11,person,0,449,12,481,0.28582921624183655
94,58,person,817,589,996,791,0.9161414504051208
94,65,person,65,426,161,534,0.34563007950782776
94,8,person,1152,32,1196,103,0.7117250561714172
94,12,person,1205,37,1235,100,0.3510444462299347
94,110,racket,746,319,780,356,0.290762722492218
94,112,racket,1139,67,1156,88,0.3664061427116394
95,2,person,885,43,926,122,0.865336537361145
95,3,person,703,275,775,430,0.896035373210907
95,4,person,1094,48,1143,120,0.8393127918243408
95,6,person,942,2,973,58,0.6607497930526733
95,21,racket,747,318,781,344,0.6078702807426453
95,11,person,0,449,12,481,0.2811909019947052
95,58,person,825,587,1008,788,0.9091778993606567
95,65,person,65,426,161,534,0.382867693901062
95,8,person,1148,32,1191,102,0.7325887084007263
95,12,person,1205,36,1235,99,0.41287434101104736
95,110,racket,746,318,781,357,0.25099095702171326
95,112,racket,1139,63,1159,88,0.3438248038291931
95,15,person,231,151,269,210,0.33456727862358093
96,2,person,885,43,926,122,0.8707977533340454
96,3,person,704,275,775,430,0.8953299522399902
96,4,person,1091,48,1140,120,0.8185800909996033
96,6,person,942,2,974,59,0.6593320369720459
96,11,person,0,449,12,481,0.281586229801178
96,58,person,823,586,1008,787,0.8905028700828552
96,65,person,65,426,161,534,0.3534732162952423
96,8,person,1144,31,1188,103,0.7255250215530396
96,12,person,1205,36,1236,100,0.6132744550704956
96,110,racket,748,318,781,354,0.5838529467582703
96,112,racket,1137,63,1158,88,0.37711942195892334
96,115,person,999,0,1030,43,0.3235233426094055
96,15,person,232,151,270,210,0.3870988190174103
97,2,person,885,43,926,122,0.8684341311454773
97,3,person,704,275,774,430,0.8916878700256348
97,4,person,1089,47,1135,119,0.7775755524635315
97,6,person,942,2,975,60,0.6041828989982605
97,11,person,0,449,12,481,0.2775421142578125
97,58,person,829,586,1018,788,0.9031973481178284
97,65,person,65,426,161,534,0.3082740306854248
97,8,person,1145,32,1187,102,0.6126023530960083
97,12,person,1204,36,1236,100,0.46087920665740967
97,110,racket,748,317,782,354,0.6128234267234802
97,112,racket,1135,61,1157,89,0.30462396144866943
97,15,person,232,151,270,209,0.6634637713432312
98,2,person,885,43,926,122,0.8725543022155762
98,3,person,705,275,774,430,0.8924124240875244
98,4,person,1089,47,1134,119,0.7567887306213379
98,6,person,942,2,976,60,0.6679925322532654
98,11,person,0,449,12,481,0.27675294876098633
98,58,person,827,586,1018,788,0.8774198293685913
98,65,person,65,426,161,534,0.28560423851013184
98,8,person,1142,32,1183,102,0.5735403299331665
98,12,person,1201,37,1233,101,0.37466961145401
98,112,racket,1133,61,1156,89,0.30536749958992004
