frame,track_id,label,x1,y1,x2,y2,confidence
4,4,person,1848,459,1919,551,0.8437684178352356
4,5,person,1099,54,1140,133,0.8260523080825806
4,6,person,141,218,196,292,0.7684488892555237
4,7,person,865,2,891,56,0.7399446964263916
4,8,racket,729,697,782,746,0.8481539487838745
4,9,person,626,662,764,846,0.8942287564277649
4,10,racket,1085,93,1102,107,0.434664249420166
4,11,person,134,359,178,413,0.27273306250572205
5,1,person,1189,281,1268,439,0.9044055342674255
5,2,person,778,52,825,133,0.8601410388946533
5,3,person,986,18,1024,82,0.8578050136566162
5,4,person,1849,458,1919,551,0.8446301221847534
5,5,person,1100,54,1141,132,0.8129147291183472
5,6,person,141,218,196,292,0.7729590535163879
5,7,person,863,2,889,56,0.7546848654747009
5,8,racket,725,695,778,745,0.7566511034965515
5,9,person,622,661,761,845,0.8440126776695251
5,10,racket,1088,93,1101,104,0.360538512468338
5,11,person,134,359,178,412,0.26979851722717285
6,1,person,1193,281,1271,439,0.8918840885162354
6,2,person,780,52,826,133,0.8538707494735718
6,3,person,987,18,1024,82,0.8524885177612305
6,4,person,1850,458,1920,551,0.8393368721008301
6,5,person,1101,54,1142,132,0.8030321002006531
6,6,person,141,218,196,292,0.7650082111358643
6,7,person,862,3,888,57,0.7802799344062805
6,8,racket,721,693,775,744,0.8089187741279602
6,9,person,618,660,758,846,0.8243011832237244
6,11,person,134,359,178,412,0.2659771740436554
7,1,person,1198,282,1275,439,0.8884578943252563
7,2,person,782,52,827,133,0.8422549962997437
7,3,person,988,18,1025,81,0.8484736084938049
7,4,person,1852,457,1920,550,0.8428007364273071
7,5,person,1101,53,1142,132,0.7856036424636841
7,6,person,141,218,196,292,0.7749487161636353
7,7,person,860,4,887,57,0.7703357338905334
7,8,racket,718,693,772,744,0.6669058203697205
7,9,person,612,659,756,846,0.6484387516975403
7,11,person,134,359,178,413,0.26832085847854614
8,1,person,1201,282,1278,439,0.8832612633705139
8,2,person,786,52,831,133,0.849946141242981
8,3,person,988,18,1025,81,0.8475939631462097
8,4,person,1854,456,1920,551,0.844850480556488
8,5,person,1101,52,1143,132,0.7942302227020264
8,6,person,141,218,196,292,0.7734473943710327
8,7,person,860,4,886,58,0.7518206238746643
8,8,racket,714,694,769,746,0.8217548131942749
8,9,person,608,658,754,846,0.7804822325706482
8,11,person,134,359,178,413,0.27710777521133423
8,15,racket,1082,93,1097,102,0.4251471757888794
9,1,person,1204,283,1279,439,0.8908388614654541
9,2,person,790,52,834,133,0.8624182939529419
9,3,person,989,18,1025,81,0.8408538103103638
9,4,person,1857,458,1920,551,0.793430507183075
9,5,person,1100,52,1143,132,0.8028545379638672
9,6,person,141,218,196,292,0.7684745192527771
9,7,person,860,5,887,59,0.7690189480781555
9,8,racket,709,695,765,749,0.8143608570098877
9,9,person,603,657,750,843,0.35324323177337646
9,11,person,134,359,178,413,0.3521808981895447
9,15,racket,1081,92,1098,102,0.4353831112384796
10,1,person,1205,283,1279,439,0.8940212726593018
10,2,person,794,52,838,133,0.882610559463501
10,3,person,989,18,1025,81,0.8396368026733398
10,4,person,1861,460,1920,551,0.7963354587554932
10,5,person,1100,51,1143,132,0.8061808347702026
10,6,person,141,218,196,292,0.7682132720947266
10,7,person,859,6,886,59,0.7620607614517212
10,8,racket,704,699,759,751,0.709678590297699
10,9,person,598,656,748,843,0.526411771774292
10,11,person,134,359,178,414,0.28350794315338135
10,15,racket,1080,92,1098,103,0.5133299231529236
11,1,person,1206,283,1279,439,0.89466392993927
11,2,person,797,52,840,133,0.8713711500167847
11,3,person,990,18,1025,81,0.8318324089050293
11,4,person,1864,461,1920,551,0.775646448135376
11,5,person,1098,50,1143,132,0.8020884990692139
11,6,person,142,218,196,292,0.7614136338233948
11,7,person,858,7,885,59,0.7675231099128723
11,8,racket,698,703,752,753,0.7825130820274353
11,9,person,590,655,744,845,0.8983515501022339
11,11,person,133,359,178,414,0.3625255525112152
11,15,racket,1079,92,1098,103,0.48223981261253357
12,1,person,1205,284,1278,439,0.900363564491272
12,2,person,798,53,842,133,0.8835504055023193
12,3,person,990,18,1025,81,0.8300876021385193
12,4,person,1868,462,1920,551,0.7797459959983826
12,5,person,1098,51,1142,132,0.8018979430198669
12,6,person,142,218,196,292,0.7607917785644531
12,7,person,858,7,884,60,0.7331045269966125
12,8,racket,693,707,745,755,0.838051438331604
12,9,person,579,654,737,849,0.5406178832054138
12,11,person,133,359,178,414,0.3660774528980255
12,15,racket,1080,92,1099,103,0.48586195707321167
13,1,person,1207,284,1280,439,0.83184814453125
13,2,person,799,53,843,133,0.8875413537025452
13,3,person,990,18,1024,81,0.8216336965560913
13,4,person,1872,464,1920,551,0.7629103064537048
13,5,person,1096,52,1141,132,0.7609137892723083
13,6,person,142,218,196,292,0.758144736289978
13,7,person,856,8,883,60,0.7464502453804016
13,8,racket,688,712,739,758,0.8114898204803467
13,9,person,567,655,727,855,0.4034029543399811
13,11,person,133,359,178,414,0.3698785901069641
13,15,racket,1079,90,1100,102,0.43513813614845276
13,17,person,572,655,700,799,0.3839414715766907
14,1,person,1210,284,1281,439,0.8775597810745239
14,2,person,800,53,844,133,0.8883951306343079
14,3,person,990,18,1024,81,0.8259010910987854
14,4,person,1874,467,1920,551,0.7509997487068176
14,5,person,1096,52,1140,132,0.7809638381004333
14,6,person,142,218,196,292,0.7540909647941589
14,7,person,855,7,882,60,0.7091053128242493
14,8,racket,683,716,734,761,0.7750782370567322
14,9,person,555,656,714,859,0.36698976159095764
14,11,person,134,359,178,414,0.27933549880981445
14,15,racket,1079,90,1101,103,0.48045748472213745
14,17,person,570,657,690,792,0.5453559756278992
15,1,person,1211,285,1283,439,0.8888205885887146
15,2,person,801,53,846,133,0.8875254392623901
15,3,person,990,18,1023,81,0.8229309320449829
15,4,person,1875,469,1920,551,0.7606629729270935
15,5,person,1094,52,1138,132,0.7862792611122131
15,6,person,142,218,196,292,0.7716369032859802
15,7,person,853,7,880,60,0.7307366728782654
15,8,racket,678,720,730,764,0.7336843013763428
15,11,person,133,359,178,414,0.3783036470413208
15,15,racket,1079,90,1100,102,0.42974695563316345
15,17,person,552,656,698,820,0.4108361303806305
15,18,racket,1201,354,1230,372,0.6559070944786072
15,19,racket,1017,48,1027,64,0.45285606384277344
16,1,person,1213,284,1285,439,0.8984817862510681
16,2,person,801,52,847,133,0.8844730854034424
16,3,person,990,18,1023,81,0.8264284133911133
16,4,person,1876,471,1920,551,0.7775198221206665
16,5,person,1094,52,1137,132,0.7877749800682068
16,6,person,142,218,196,292,0.7724024653434753
16,7,person,852,7,879,60,0.7240293622016907
16,8,racket,673,724,725,767,0.8231037259101868
16,11,person,133,359,178,414,0.34258410334587097
16,15,racket,1079,90,1100,102,0.40287521481513977
16,18,racket,1201,353,1231,372,0.7132561206817627
16,19,racket,1016,46,1028,64,0.570904016494751
16,9,person,537,648,703,868,0.6985160708427429
17,1,person,1214,284,1287,440,0.9003596901893616
17,2,person,802,52,848,133,0.8830047845840454
17,3,person,990,18,1023,81,0.8332826495170593
17,4,person,1877,472,1920,551,0.7927747368812561
17,5,person,1093,52,1136,132,0.8036571741104126
17,6,person,142,219,196,292,0.7821945548057556
17,7,person,852,8,879,60,0.754021406173706
17,8,racket,667,727,720,770,0.7503334283828735
17,11,person,133,359,178,414,0.368330717086792
17,15,racket,1079,90,1100,102,0.44266799092292786
17,18,racket,1201,352,1232,372,0.7150620818138123
17,19,racket,1017,46,1028,64,0.5857376456260681
17,9,person,530,641,699,871,0.6838659644126892
18,1,person,1215,284,1288,440,0.8954005241394043
18,2,person,803,52,849,133,0.8707749843597412
18,3,person,989,18,1022,81,0.8435462117195129
18,4,person,1878,473,1920,551,0.7723432183265686
18,5,person,1092,52,1136,132,0.8022782802581787
18,6,person,142,219,196,292,0.7682682871818542
18,7,person,851,8,878,61,0.7705716490745544
18,8,racket,662,730,716,773,0.7469472289085388
18,11,person,133,359,178,414,0.3867298364639282
18,15,racket,1079,91,1100,102,0.35132235288619995
18,18,racket,1202,352,1233,372,0.6963655948638916
18,19,racket,1017,47,1028,63,0.608191192150116
18,9,person,525,633,695,873,0.7386524081230164
18,21,person,167,162,200,210,0.3898351192474365
19,1,person,1215,283,1289,441,0.8993295431137085
19,2,person,805,52,850,133,0.8783795237541199
19,3,person,989,18,1021,81,0.8540105223655701
19,4,person,1879,476,1920,551,0.7683874368667603
19,5,person,1092,52,1136,132,0.808682918548584
19,6,person,142,219,196,292,0.7739688754081726
19,7,person,850,8,878,62,0.7889192700386047
19,8,racket,656,734,711,777,0.7719320058822632
19,11,person,134,359,178,414,0.26068314909935
19,15,racket,1078,90,1100,102,0.37334775924682617
19,18,racket,1203,353,1235,373,0.6474491357803345
19,19,racket,1017,48,1027,63,0.5711082220077515
19,9,person,521,626,691,874,0.747998833656311
19,21,person,166,163,199,210,0.33547043800354004
20,1,person,1215,283,1290,442,0.8838638663291931
20,2,person,807,52,851,133,0.86471027135849
20,3,person,987,18,1020,81,0.8574716448783875
20,4,person,1880,479,1920,551,0.7572778463363647
20,5,person,1093,51,1137,132,0.8152703642845154
20,6,person,142,219,196,292,0.7772238850593567
20,7,person,848,9,877,62,0.7806510925292969
20,8,racket,650,738,706,781,0.7857329249382019
20,11,person,134,359,178,413,0.2601821720600128
20,15,racket,1079,90,1101,102,0.31434541940689087
20,18,racket,1205,354,1237,374,0.33248433470726013
20,19,racket,1017,49,1027,63,0.5696558356285095
20,9,person,518,621,687,874,0.8097083568572998
20,21,person,166,164,197,210,0.3241998553276062
21,1,person,1215,282,1292,443,0.8947547674179077
21,2,person,810,52,853,133,0.875036358833313
21,3,person,986,18,1019,81,0.84673011302948
21,4,person,1880,480,1920,551,0.7458661198616028
21,5,person,1094,51,1138,131,0.8165585398674011
21,6,person,142,219,196,292,0.7887027263641357
21,7,person,847,9,876,62,0.776206910610199
21,8,racket,647,742,702,784,0.8029413819313049
21,11,person,134,359,178,413,0.26520344614982605
21,15,racket,1078,90,1101,102,0.42057284712791443
21,18,racket,1208,354,1240,375,0.4180775284767151
21,19,racket,1017,50,1027,63,0.5371767282485962
21,9,person,515,617,682,874,0.7503394484519958
21,21,person,165,164,197,210,0.4027099907398224
22,1,person,1216,282,1294,443,0.9091347455978394
22,2,person,813,51,855,133,0.8596691489219666
22,3,person,985,18,1018,81,0.8525612950325012
22,4,person,1881,484,1920,551,0.7296572923660278
22,5,person,1095,51,1139,131,0.8159317374229431
22,6,person,142,220,196,292,0.7767505645751953
22,7,person,846,10,874,63,0.7731198668479919
22,8,racket,643,746,697,787,0.7697370052337646
22,11,person,134,359,178,413,0.3262898921966553
22,15,racket,1079,90,1102,102,0.42329928278923035
22,19,racket,1017,50,1027,63,0.621549665927887
22,9,person,514,615,678,874,0.7197148203849792
22,21,person,164,165,196,210,0.3944039046764374
23,1,person,1216,282,1296,443,0.9073897004127502
23,2,person,815,51,856,133,0.8382489681243896
23,3,person,984,19,1017,81,0.8415119051933289
23,4,person,1882,488,1919,552,0.6617406010627747
23,5,person,1096,51,1140,130,0.8077969551086426
23,6,person,142,219,196,292,0.7703922390937805
23,7,person,844,10,873,64,0.7876081466674805
23,8,racket,637,749,692,791,0.540970504283905
23,11,person,134,358,178,413,0.2966045141220093
23,15,racket,1080,90,1103,102,0.5250782370567322
23,19,racket,1016,49,1027,62,0.6999506950378418
23,9,person,511,615,673,874,0.5335894823074341
23,21,person,165,168,194,210,0.5109071135520935
24,1,person,1217,281,1298,444,0.9104266166687012
24,2,person,818,51,858,133,0.846479594707489
24,3,person,983,19,1017,80,0.8368194699287415
24,4,person,1885,499,1916,551,0.46111881732940674
24,5,person,1096,51,1140,130,0.8110137581825256
24,6,person,142,220,196,292,0.7584346532821655
24,7,person,842,10,872,65,0.7906694412231445
24,8,racket,633,753,685,793,0.6375294327735901
24,11,person,134,358,178,413,0.3004733920097351
24,15,racket,1080,90,1104,102,0.5518249273300171
24,19,racket,1016,49,1027,62,0.6723192930221558
24,9,person,501,617,656,874,0.3388875126838684
24,21,person,164,169,194,211,0.3873847424983978
24,27,racket,630,752,688,823,0.45461520552635193
25,1,person,1218,281,1300,444,0.9063881635665894
25,2,person,822,51,862,133,0.6776519417762756
25,3,person,982,19,1017,81,0.8317152857780457
25,4,person,1887,506,1915,551,0.7131699919700623
25,5,person,1097,51,1141,131,0.8264924883842468
25,6,person,141,220,195,292,0.7670387029647827
25,7,person,839,10,869,65,0.7822405695915222
25,8,racket,628,757,678,794,0.34562233090400696
25,15,racket,1082,90,1104,102,0.49717977643013
25,19,racket,1016,49,1027,60,0.4519481658935547
25,9,person,496,618,645,874,0.57524573802948
25,21,person,163,169,193,212,0.294730544090271
25,27,racket,625,756,682,826,0.7830186486244202
25,28,person,521,620,616,791,0.3772754371166229
26,1,person,1218,281,1302,444,0.9074097871780396
26,2,person,826,52,867,133,0.822159469127655
26,3,person,981,19,1016,81,0.8108961582183838
26,4,person,1888,507,1916,551,0.7067347168922424
26,5,person,1098,51,1142,131,0.8207181096076965
26,6,person,141,220,195,292,0.7551748156547546
26,7,person,837,9,868,66,0.7913573384284973
26,8,racket,622,760,672,796,0.42911818623542786
26,15,racket,1082,90,1105,103,0.5090055465698242
26,9,person,495,620,639,874,0.5277556777000427
26,27,racket,618,759,676,831,0.7801823616027832
26,28,person,519,622,613,791,0.33745869994163513
27,1,person,1219,281,1304,444,0.9050711989402771
27,2,person,830,52,871,133,0.8039634823799133
27,3,person,980,18,1016,81,0.8115997314453125
27,4,person,1888,507,1917,551,0.6822323799133301
27,5,person,1099,51,1143,130,0.8185147047042847
27,6,person,141,220,196,292,0.7780340909957886
27,7,person,836,9,866,66,0.7727851271629333
27,8,racket,620,761,666,794,0.3569747507572174
27,15,racket,1083,90,1105,102,0.5187211632728577
27,9,person,496,625,634,874,0.30936694145202637
27,27,racket,612,761,672,834,0.7829235792160034
27,28,person,517,628,608,791,0.6295063495635986
28,1,person,1219,281,1306,444,0.9020442366600037
28,2,person,832,52,874,133,0.8639612197875977
28,3,person,980,18,1016,81,0.806493878364563
28,4,person,1890,508,1918,552,0.6571792364120483
28,5,person,1100,51,1143,130,0.8120675086975098
28,6,person,141,220,196,292,0.7844877243041992
28,7,person,836,9,865,65,0.7679617404937744
28,8,racket,618,763,660,792,0.37881383299827576
28,15,racket,1084,91,1105,102,0.5511047840118408
28,9,person,498,633,630,874,0.2704930007457733
28,27,racket,609,763,668,836,0.7876802682876587
28,28,person,516,636,603,790,0.546459972858429
29,1,person,1219,280,1307,444,0.9034451842308044
29,2,person,834,52,877,133,0.8556801080703735
29,3,person,979,18,1016,81,0.8176633715629578
29,5,person,1101,51,1144,130,0.8224143385887146
29,6,person,141,220,196,292,0.7878725528717041
29,7,person,834,9,863,65,0.7734726667404175
29,15,racket,1085,91,1105,102,0.5070998668670654
29,9,person,512,643,642,876,0.4173412621021271
29,27,racket,607,763,665,836,0.5096020698547363
29,28,person,517,647,598,789,0.28130069375038147
30,1,person,1219,280,1310,444,0.906038761138916
30,2,person,835,52,879,133,0.8656415939331055
30,3,person,979,19,1016,81,0.8511351943016052
30,5,person,1101,51,1144,130,0.8289927840232849
30,6,person,141,220,196,292,0.7971097826957703
30,7,person,832,9,861,64,0.7389765977859497
30,15,racket,1085,91,1105,102,0.4989134967327118
30,9,person,520,657,645,875,0.3793497383594513
30,27,racket,603,763,663,836,0.6623852252960205
30,28,person,521,660,595,788,0.3713236451148987
31,1,person,1219,281,1311,444,0.9074059724807739
31,2,person,835,52,880,132,0.8841084241867065
31,3,person,978,19,1015,81,0.8446512818336487
31,5,person,1101,51,1144,130,0.8190310001373291
31,6,person,141,220,196,292,0.7964766025543213
31,7,person,831,9,860,63,0.5911660194396973
31,15,racket,1085,91,1106,103,0.4459976851940155
31,9,person,520,671,641,875,0.4928548336029053
31,27,racket,599,762,660,836,0.7253695130348206
32,1,person,1219,281,1313,444,0.9135100841522217
32,2,person,836,52,880,132,0.8861504197120667
32,3,person,977,19,1014,81,0.836320698261261
32,5,person,1102,51,1144,130,0.8072746396064758
32,6,person,141,220,196,292,0.7894672751426697
32,7,person,829,9,859,66,0.6558025479316711
32,15,racket,1085,91,1106,103,0.46063104271888733
32,9,person,525,688,641,875,0.6674699187278748
32,27,racket,595,761,659,837,0.44291648268699646
32,35,racket,588,760,640,789,0.5646400451660156
33,1,person,1220,281,1316,444,0.9154822826385498
33,2,person,835,52,881,132,0.8928762674331665
33,3,person,977,19,1013,81,0.8494325876235962
33,5,person,1102,51,1144,130,0.8317535519599915
33,6,person,140,220,196,292,0.7602611780166626
33,7,person,827,9,858,68,0.7430509328842163
33,15,racket,1085,91,1106,103,0.4486274719238281
33,9,person,530,703,642,874,0.4890354573726654
33,27,racket,592,759,658,837,0.4259987771511078
33,35,racket,581,759,634,789,0.42430412769317627
34,1,person,1221,281,1319,444,0.9027285575866699
34,2,person,835,50,881,132,0.8943009972572327
34,3,person,977,19,1013,81,0.8517879843711853
34,5,person,1102,51,1144,130,0.8362301588058472
34,6,person,141,220,196,292,0.7829358577728271
34,7,person,825,10,856,69,0.7462919354438782
34,15,racket,1085,91,1106,103,0.42180392146110535
34,9,person,531,708,646,875,0.635521411895752
34,35,racket,572,756,629,788,0.3211480379104614
34,36,racket,1309,369,1333,392,0.5985468626022339
35,1,person,1222,281,1323,444,0.8999863266944885
35,2,person,835,49,882,132,0.8903039693832397
35,3,person,977,19,1012,81,0.8484602570533752
35,5,person,1102,51,1144,130,0.8399863839149475
35,6,person,141,220,196,292,0.7788956761360168
35,7,person,824,10,855,69,0.7808470129966736
35,15,racket,1083,90,1106,104,0.5986809134483337
35,9,person,530,709,650,875,0.5578086972236633
35,35,racket,565,754,625,788,0.4305344820022583
35,36,racket,1312,368,1337,393,0.4999580383300781
36,1,person,1222,282,1324,444,0.898126482963562
36,2,person,836,49,883,132,0.8794078230857849
36,3,person,978,19,1012,81,0.8421642184257507
36,5,person,1101,51,1144,131,0.831997811794281
36,6,person,141,220,196,292,0.7906240820884705
36,7,person,823,11,854,70,0.7874651551246643
36,15,racket,1082,90,1106,105,0.5429248213768005
36,9,person,529,709,653,875,0.6192708015441895
36,36,racket,1315,368,1341,394,0.6550449728965759
37,1,person,1221,282,1326,444,0.8985944390296936
37,2,person,837,50,884,132,0.8811796307563782
37,3,person,978,19,1012,81,0.8409186005592346
37,5,person,1101,51,1144,130,0.8264895677566528
37,6,person,141,220,197,292,0.7961527705192566
37,7,person,822,11,853,71,0.7992376089096069
37,15,racket,1082,90,1106,105,0.5051355957984924
37,9,person,527,708,655,874,0.42768147587776184
37,36,racket,1314,364,1345,395,0.7456905841827393
37,35,racket,559,751,622,787,0.526829719543457
38,1,person,1220,282,1327,444,0.8990997672080994
38,2,person,839,50,885,132,0.8803508281707764
38,3,person,979,18,1012,80,0.8382078409194946
38,5,person,1101,51,1144,130,0.8311052322387695
38,6,person,141,220,197,292,0.8133490681648254
38,7,person,822,13,852,71,0.8120551705360413
38,15,racket,1082,90,1105,104,0.5281234383583069
38,9,person,525,707,657,874,0.441626638174057
38,36,racket,1314,362,1347,396,0.7075772285461426
38,44,person,1621,119,1648,153,0.3098549544811249
39,1,person,1219,282,1328,444,0.901279628276825
39,2,person,842,50,887,132,0.8609886169433594
39,3,person,979,18,1012,81,0.8342353701591492
39,5,person,1100,51,1143,130,0.8275347352027893
39,6,person,141,220,197,292,0.8000239729881287
39,7,person,822,14,852,71,0.8087536692619324
39,15,racket,1083,91,1104,104,0.5047136545181274
39,9,person,523,706,659,872,0.32293060421943665
39,36,racket,1315,365,1346,397,0.6666653156280518
39,44,person,1621,119,1647,152,0.29872527718544006
39,45,racket,623,815,676,838,0.4808140993118286
39,46,person,64,422,110,477,0.3053710162639618
40,1,person,1218,282,1328,444,0.9022632837295532
40,2,person,844,50,888,132,0.8742231130599976
40,3,person,979,18,1012,81,0.8330877423286438
40,5,person,1100,51,1143,130,0.8350028395652771
40,6,person,141,220,196,292,0.7815977334976196
40,7,person,822,14,851,71,0.8147251605987549
40,15,racket,1083,91,1104,104,0.5702065229415894
40,36,racket,1315,366,1345,398,0.6334899663925171
40,44,person,1621,119,1647,152,0.332852840423584
40,45,racket,623,815,676,838,0.4715856611728668
40,46,person,64,422,110,477,0.29636600613594055
41,1,person,1217,282,1329,444,0.9016408920288086
41,2,person,845,50,888,132,0.8582987189292908
41,3,person,979,18,1011,81,0.8313291072845459
41,5,person,1100,51,1144,130,0.8418447375297546
41,6,person,141,220,196,292,0.751696765422821
41,7,person,821,15,850,71,0.8126282691955566
41,15,racket,1085,91,1105,104,0.535838782787323
41,36,racket,1313,366,1343,400,0.5816240906715393
41,44,person,1621,119,1647,152,0.31894806027412415
41,45,racket,622,814,676,838,0.3923106789588928
41,46,person,64,422,110,477,0.30713391304016113
41,9,person,520,705,661,873,0.3336302936077118
42,1,person,1217,282,1329,444,0.9007256031036377
42,2,person,846,50,888,132,0.8557372093200684
42,3,person,979,18,1011,80,0.8236088752746582
42,5,person,1100,51,1144,130,0.8254575729370117
42,6,person,141,220,197,292,0.7958306074142456
42,7,person,819,15,848,71,0.8147497773170471
42,15,racket,1086,92,1105,104,0.5075787901878357
42,36,racket,1311,366,1341,401,0.5019490718841553
42,44,person,1621,119,1647,152,0.3162470757961273
42,45,racket,622,814,677,838,0.3413275182247162
42,46,person,64,422,110,477,0.3233301341533661
42,9,person,519,704,663,873,0.36999884247779846
43,1,person,1216,282,1329,444,0.9079131484031677
43,2,person,847,50,889,133,0.875211775302887
43,3,person,979,17,1010,80,0.7978715300559998
43,5,person,1101,51,1144,130,0.8183776140213013
43,6,person,141,220,197,292,0.7963753938674927
43,7,person,818,15,846,71,0.7796752452850342
43,15,racket,1088,92,1106,103,0.4009944498538971
43,36,racket,1308,367,1338,401,0.5212953090667725
43,44,person,1621,119,1647,151,0.2907254695892334
43,45,racket,623,815,676,838,0.4025370478630066
43,46,person,64,422,110,477,0.3293887674808502
43,9,person,517,703,665,873,0.2623893618583679
44,1,person,1215,282,1329,444,0.9082000851631165
44,2,person,849,50,890,133,0.8791170716285706
44,3,person,978,17,1009,80,0.8121844530105591
44,5,person,1101,51,1144,129,0.8218927979469299
44,6,person,141,221,197,292,0.7557676434516907
44,7,person,817,14,845,70,0.7842774391174316
44,15,racket,1090,92,1108,103,0.42340636253356934
44,44,person,1621,119,1647,151,0.3222603499889374
44,45,racket,623,815,676,838,0.2681748569011688
44,46,person,64,422,110,477,0.3207816183567047
44,51,person,507,703,613,789,0.5089754462242126
45,1,person,1215,282,1330,444,0.9068776965141296
45,2,person,850,50,890,133,0.8755617141723633
45,3,person,977,17,1009,79,0.7788995504379272
45,5,person,1101,51,1144,129,0.8140228986740112
45,6,person,141,220,197,292,0.7090051174163818
45,7,person,815,14,844,71,0.7847143411636353
45,44,person,1621,119,1647,151,0.31908926367759705
45,46,person,65,422,110,476,0.3765595555305481
45,51,person,507,703,612,788,0.40860387682914734
46,1,person,1215,282,1330,444,0.9043919444084167
46,2,person,852,50,892,133,0.8873628377914429
46,3,person,978,17,1009,79,0.7238168716430664
46,5,person,1101,51,1144,128,0.8062781095504761
46,6,person,141,221,197,292,0.7719760537147522
46,7,person,814,14,843,72,0.8002697825431824
46,44,person,1621,119,1647,151,0.2865302562713623
46,46,person,65,422,110,476,0.3906945288181305
46,51,person,508,704,614,788,0.5184603333473206
46,56,person,405,76,428,127,0.3172975480556488
47,1,person,1214,282,1330,444,0.9054843187332153
47,2,person,854,50,893,132,0.8861882090568542
47,3,person,977,17,1008,79,0.767297089099884
47,5,person,1100,50,1143,127,0.8260900974273682
47,6,person,141,221,197,292,0.7891851663589478
47,7,person,813,15,842,73,0.7919883131980896
47,44,person,1621,119,1647,151,0.3219684958457947
47,46,person,65,422,110,476,0.3814798593521118
47,51,person,509,704,614,788,0.6032686233520508
47,56,person,404,76,427,127,0.2661195695400238
47,57,racket,974,34,986,43,0.3593321144580841
47,59,racket,853,91,874,114,0.34566718339920044
48,1,person,1214,282,1330,444,0.9118995666503906
48,2,person,855,50,894,132,0.888363778591156
48,3,person,976,16,1007,79,0.8010377287864685
48,5,person,1101,50,1144,127,0.8369557857513428
48,6,person,141,221,196,292,0.7879958748817444
48,7,person,812,16,842,74,0.7938976287841797
48,44,person,1620,119,1646,151,0.3699578642845154
48,46,person,65,422,110,476,0.3686946928501129
48,51,person,510,704,616,788,0.6616836190223694
48,57,racket,974,34,985,43,0.2648284137248993
48,59,racket,854,92,875,114,0.32744061946868896
49,1,person,1214,282,1331,444,0.9120243787765503
49,2,person,856,51,895,133,0.8817938566207886
49,3,person,974,16,1006,78,0.7980209589004517
49,5,person,1101,50,1144,127,0.8268416523933411
49,6,person,141,221,196,292,0.7749574780464172
49,7,person,811,16,842,75,0.7936652898788452
49,44,person,1620,119,1647,151,0.34070825576782227
49,46,person,65,422,110,476,0.3582497835159302
49,51,person,511,704,617,788,0.6512719392776489
49,57,racket,973,35,985,44,0.2620972990989685
50,1,person,1215,282,1331,444,0.9086243510246277
50,2,person,857,51,896,133,0.8793461322784424
50,3,person,973,16,1005,78,0.7693088054656982
50,5,person,1102,50,1145,126,0.8279207944869995
50,6,person,141,220,196,292,0.7837826609611511
50,7,person,809,16,840,75,0.8091253638267517
50,44,person,1619,119,1646,151,0.265326589345932
50,46,person,65,422,110,476,0.36213254928588867
50,51,person,511,704,618,788,0.6892841458320618
50,57,racket,972,35,984,44,0.2596112787723541
51,1,person,1216,282,1332,444,0.9151743650436401
51,2,person,858,51,896,133,0.8719943165779114
